"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Japan","JPN","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.542949022636741","0.511487398631442","0.536976796698032","0.568781122022507","0.595780539422874","0.572941253911689","0.514828566943336","0.559527654634629","0.609672460668574","0.578043475670806","0.531663927421193","0.545751413723232","0.517619894587725","0.544283056926042","0.545224019718608","0.501067144438994","0.482001863532891","0.446713291393648","0.508796405227365","0.393605249530326","0.361748484929274","0.343971639429379","0.334050826230334","0.28835470409278","0.30818773673402","0.283626679500657","0.283336524260921","0.239994865051044","0.262574095618951","0.25145770782079","0.2514301910637","",
"Japan","JPN","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800","","85000","892000","308000","639000","707000","486000","864000","21000","146000","265000","186000","14000",
"Japan","JPN","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2616182904943","31.8248323206678","34.2480493821861","37.8804380754015","37.335641594316","37.5536307731092","36.8536201789656","34.7901234055514","33.78797478016","35.8860909805823","35.1232867905535","35.1570135517503","33.7611472817414","26.677872251134","32.0453021824421","30.2779847385464","32.0754277325681","29.7772812161184","24.8431331021665","22.3564654669356","18.5909560499129","18.7653103059712","15.2865021972046","12.7865703046233","13.0689608997306","15.2155313721425",
"Japan","JPN","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6635814431513","58.6555211773984","57.0615423024527","53.1983043190026","53.302556829308","53.1867323620926","53.5608049806355","48.5418295617136","48.6170960055509","45.6974641333276","49.7659459876165","50.7073414982486","53.8390974466782","59.8251057993052","54.2382142054511","57.5675850615393","53.8667944186895","55.3138220762827","57.787192470465","54.3792697188807","55.2029840499921","55.527482524702","55.2723552591577","56.6414036135517","69.104338918924","72.4592458748512",
"Japan","JPN","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","6.53257341477752","6.80200304384113","7.27618644963534","8.39062022609227","8.68791253800469","9.13355032734743","8.04629027862219","7.66652578606462","6.94854326258948","6.94474567189314","7.11987085474324","8.20569762415345","7.99946078041665","7.7389607511392","8.34737265062911","9.70788081264433","9.95187737642586","8.25739778143633","6.47883428971137","5.81544477028348","5.53981432503086","5.27743127743128","5.75486825378481","4.06883789281754","3.38459273219861","3.33137733943453","3.18354547481581","2.84128678679328","2.97545827075897","2.71828673196185","2.62268510123591","2.44868854260548","1.85645697270449","1.56131900830139","1.14931998603543","1.35612400057754","1.32750200580755","0.382521350856935","0.250973333118145","0.254879134739191","0.182769194523824","0.28061924519979","0.200600954661382","0.111968353690063","0.187542111476754","0.213128534735051","0.284856306141949","0.327200836801924","0.276173178151245","0.29018037708427","0.424081175749214","0.420886807713442","0.350951336555558","0.227576280168427","0.251841495886048","0.332520392572995","0.300815273369482","0.0486098531242435","0.0230313026380158","0.0280872590812208","0.0178800867171132","",
"Japan","JPN","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","4.65918675083702","6.20550837056311","5.44762710072931","4.3156125878399","4.29748420737567","3.51852081038601","3.43927545650852","3.83326289303231","3.59475072208966","3.65512930099639","3.8432320077656","4.09267751040439","4.01718589595136","4.5940788869129","5.87453084655732","5.33640984603681","3.97650308935361","4.10156803985769","3.71757227737268","3.89638318670577","4.16074453976066","3.88456588456588","2.85414018259563","1.93430532782703","1.959243771718","1.95364294459835","1.9750269229127","1.9336378999598","1.72795810095918","1.77691238130127","1.8115290050025","1.96667716877482","2.32766628703845","2.49612180842324","2.40411373031172","2.14405693323948","2.08673261424927","2.48102892938315","2.86804443602902","2.29006453880407","2.3034189928987","2.37825981255142","2.02334173254606","1.7568258704939","1.91738936732753","2.25103237982212","2.58378421129935","2.76062603172203","2.80745563807383","2.559287993849","2.8043485224865","2.77541800273292","2.91561620407703","2.98397965122381","3.03592266401821","3.06281614882178","2.76895708143326","2.77385656356857","2.77175041771632","2.7104792350687","2.29036140963102","",
"Japan","JPN","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","61.4205024663276","59.0627914968825","63.5091427967445","63.0843263061412","61.6014745033791","62.8370936003267","65.3221241535462","65.459352670015","68.0773577797313","68.8746284270824","69.8571383352501","69.5623797455479","71.3090246692959","68.8352369472267","64.0135209887043","59.6509138929309","66.1274655418251","67.5765367468877","69.01131793097","70.3544477028348","68.4419248254027","69.1779691779692","71.259462036288","74.2281760475701","77.6711231521291","76.9377034750865","80.614980999777","82.0084973224358","81.9555275490721","82.0224320964982","81.1714803160145","80.3988026176977","79.3038780261084","77.2411810912397","77.5334497047707","75.5977105780858","74.9923865258265","76.8593485353224","79.7368917937442","79.8142524296198","78.5972476916066","76.8963510078706","75.3793884032275","72.8782653309063","71.4717674291562","70.3554449919229","69.3404822969459","67.0243825925039","64.5785074592513","63.345072042072","60.7676979083444","59.5987857344839","59.5655018157572","60.3973906706147","60.7196117421723","62.0238447809783","62.4894804147097","61.0437843277136","59.8474713567887","60.4586703254671","58.8159484360677","",
"Japan","JPN","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","88.2601718754816","89.9717766914619","90.0722314175665","90.5724108080093","91.3117202861538","92.4420503537883","92.6831941923481","92.4611648415521","92.4936808872628","93.3593883561743","93.8310988633866","93.6406136804107","92.3734298629005","94.3924646063202","95.1176434931439","95.4761127091036","95.5324648381204","95.0835613444217","94.702163010348","95.682039744121","95.912142013373","95.7809615744829","96.1729471258939","96.3351441031025","96.5583261161589","96.5284356237485","96.272820835926","96.110090574765","95.9143716235355","96.0667263319167","96.0127911579737","95.8693365655638","95.5840791492999","95.20545723415","94.8666255144396","94.5486713179386","94.2036718019535","94.1737672613538","93.882162677682","92.8429426047862","93.0212817554106","92.9885589536275","92.6835719528506","91.8593381929331","90.7038191383209","89.7299627354315","88.7285622851955","87.5236399872736","88.3763432627044","88.1084174390305","88.8843049892636","87.6099353742019","87.6305090225259","87.2588990267739","87.3467476944336","86.5885562110256","86.8692434053412","86.6056946697442","86.1390226496042","85.6152784621078",
"Japan","JPN","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","7.3893618872157","5.86904619857181","5.27830501526275","4.40628540306442","4.1630277792186","3.75227411832375","3.42366291051502","3.66484300414301","3.48639155721389","3.01480502099135","2.42246347575678","2.37744059225377","1.68184154252526","1.45051976909078","1.39699959933791","1.1739697636655","1.19650637123602","1.28450620405617","1.31535680633902","1.2090401090852","1.07651163285124","1.02796779517254","0.934451233586566","0.812084999161541","0.750091666276428","0.713239997490517","0.682110639530101","0.630821429660267","0.594629356169326","0.595214005305751","0.576314837694482","0.565730769430735","0.526452848673301","0.492825176194672","0.49257797903468","0.5370486004476","0.528752165353626","0.518565622541601","0.452783919166762","0.758601855147861","0.531336354831289","0.503396685872992","0.474776788125197","0.495691499202032","0.486625592454053","0.507222939624939","0.509377077517787","0.690451412892872","0.617652354676986","0.564169045394337","0.575029731561041","0.645742699069777","0.683471543542389","0.813866922016466","0.891941427614723","0.851965414543185","0.943387365861318","1.01645127952317","1.19511218925468","1.23514819621905",
"Japan","JPN","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1548217541378","83.3987930074345","83.9172072864655","84.3796598401562","84.9346095672936","84.256307939853","84.2699391754076","84.1001803953946","84.2206284516211","84.3900803246977","85.3883723738514","84.5279618588097","84.2311679398915","84.2253072836297","83.7184563498185","82.3447634904478","82.2387811610775","81.4658636094672","79.6226694786813","78.7077580017549","79.7516625088543","78.8860431163657","79.532560823892","78.0935715845392","78.4792223013187","79.8498231133859","81.3081744323464","81.0316852753953","80.6588624181453","80.6090593816926","","",
